"MaterialFile","Texture","ColorTransform","PixelXForm"
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_2.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_3.mtrl.xml","Building G SettlementFence","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_death_0.mtrl.xml","Building X Roof Age0","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_death_1.mtrl.xml","Building X Wall Age3","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_death_2.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x settlement age3_death_3.mtrl.xml","Building G SettlementFence","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_0.mtrl.xml","Building X Sky Temple","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_1.mtrl.xml","Building X Sky Temple Roof","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_2.mtrl.xml","Building X Sky Temple","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_death_0.mtrl.xml","Building X Sky Temple","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_death_1.mtrl.xml","Building X Sky Temple Roof","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x sky passage_death_2.mtrl.xml","Building X Sky Temple","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_0.mtrl.xml","Building X Roof Age1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_1.mtrl.xml","Building X Roof Age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_2.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_4.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_death_0.mtrl.xml","Building X Roof Age1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_death_1.mtrl.xml","Building X Roof Age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_death_2.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_death_3.mtrl.xml","Building X Guild Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age1_death_4.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_0.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_1.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_2.mtrl.xml","Building X Wall Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_3.mtrl.xml","Building X Wall Age2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_4.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_death_0.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_death_1.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_death_2.mtrl.xml","Building X Wall Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_death_3.mtrl.xml","Building X Wall Age2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age2_death_4.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_0.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_1.mtrl.xml","Building X Wall Age3","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_2.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_3.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_death_0.mtrl.xml","Building X Dock","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_death_1.mtrl.xml","Building X Wall Age3","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_death_2.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x specialist age3_death_3.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_0.mtrl.xml","Building X Temple age0","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_1.mtrl.xml","Building X Shared Age0","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_2.mtrl.xml","Building X Roof Age0","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_3.mtrl.xml","Building X Roof Age0","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_death_0.mtrl.xml","Building X Temple age0","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_death_1.mtrl.xml","Building X Shared Age0","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_death_2.mtrl.xml","Building X Roof Age0","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age0_death_3.mtrl.xml","Building X Roof Age0","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_0.mtrl.xml","Building X Roof Age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_1.mtrl.xml","Building X Temple age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_2.mtrl.xml","Building X Guild Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_3.mtrl.xml","Building X Roof Age1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_death_0.mtrl.xml","Building X Roof Age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_death_1.mtrl.xml","Building X Temple age1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_death_2.mtrl.xml","Building X Guild Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age1_death_3.mtrl.xml","Building X Roof Age1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_0.mtrl.xml","Building X Temple age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_1.mtrl.xml","Building X Wall Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_2.mtrl.xml","Building X Wall Age2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_3.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_death_0.mtrl.xml","Building X Temple age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_death_1.mtrl.xml","Building X Wall Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_death_2.mtrl.xml","Building X Wall Age2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age2_death_3.mtrl.xml","Building X Roof Age2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_0.mtrl.xml","Building X Temple age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_1.mtrl.xml","Building X Shared Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_2.mtrl.xml","Building X Wall Age3","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_3.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_death_0.mtrl.xml","Building X Temple age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_death_1.mtrl.xml","Building X Shared Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_death_2.mtrl.xml","Building X Wall Age3","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x temple age3_death_3.mtrl.xml","Building X Roof Age3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x watch tower_0.mtrl.xml","building x tower watch2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x watch tower_1.mtrl.xml","building x tower watch2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x watch tower_death_0.mtrl.xml","building x tower watch2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x watch tower_death_1.mtrl.xml","building x tower watch2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_0.mtrl.xml","Gaia Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_1.mtrl.xml","Gaia Wonder Map2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_2.mtrl.xml","Gaia Wonder Statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_3.mtrl.xml","Gaia Wonder Map2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_death_0.mtrl.xml","Gaia Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_death_1.mtrl.xml","Gaia Wonder Map2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_death_2.mtrl.xml","Gaia Wonder Statue","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder gaia_death_3.mtrl.xml","Gaia Wonder Map2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_0.mtrl.xml","Kronos Wonder Map2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_1.mtrl.xml","Kronos Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_2.mtrl.xml","Kronos Wonder Map2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_death_0.mtrl.xml","Kronos Wonder Map2","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_death_1.mtrl.xml","Kronos Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder kronos_death_2.mtrl.xml","Kronos Wonder Map2","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_0.mtrl.xml","Oranos Wonder Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_1.mtrl.xml","Oranos Wonder Map3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_2.mtrl.xml","Oranos Wonder Map","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_3.mtrl.xml","Oranos Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_4.mtrl.xml","Oranos Wonder Map1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_death_0.mtrl.xml","Oranos Wonder Map","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_death_1.mtrl.xml","Oranos Wonder Map3","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_death_2.mtrl.xml","Oranos Wonder Map","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_death_3.mtrl.xml","Oranos Wonder Map1","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp building x wonder oranos_death_4.mtrl.xml","Oranos Wonder Map1","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_attacka_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_boreda_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_boreda_1.mtrl.xml","LP E Cavalry","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_boredb_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_boredb_1.mtrl.xml","LP E Cavalry","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_deatha_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_deatha_1.mtrl.xml","LP E Cavalry","2",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_flaila_1.mtrl.xml","LP E Cavalry","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_idlea_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_idlea_1.mtrl.xml","LP E Cavalry","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_walka_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e camelry_walka_1.mtrl.xml","LP E Cavalry","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_attacka_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_attacka_1.mtrl.xml","LP E Chariot Archer","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_attacka_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_boreda_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_boreda_1.mtrl.xml","LP E Chariot Archer","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_boreda_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_deatha_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_deatha_1.mtrl.xml","LP E Chariot Archer","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_deatha_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_flaila_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_flaila_1.mtrl.xml","LP E Chariot Archer","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_flaila_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_idlea_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_idlea_1.mtrl.xml","LP E Chariot Archer","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_idlea_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_walka_0.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e chariot archer_walka_2.mtrl.xml","LP E Chariot Archer","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attacka_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attacka_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attackb_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attackb_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attackc_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_attackc_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_boreda_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_boreda_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_boredb_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_boredb_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_deatha_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_deatha_1.mtrl.xml","LP E Mercenaries","3",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_flaila_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_flaila_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_idlea_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_idlea_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_walka_0.mtrl.xml","LP E Mercenaries","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e mercenary_walka_1.mtrl.xml","LP E Mercenaries","1",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_attacka_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_attacka_1.mtrl.xml","LP E Cavalry","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_attacka_2.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_boreda_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_boreda_1.mtrl.xml","LP E Cavalry","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_boreda_2.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_deatha_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_deatha_1.mtrl.xml","LP E Cavalry","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_deatha_2.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_flaila_0.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_flaila_1.mtrl.xml","LP E Cavalry","4",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_flaila_2.mtrl.xml","LP E Cavalry","0",""
"D:\AI_upscaling\AoMEE\reports\materials_xml\lp cavalry e war elephant_idlea_0.mtrl.xml","LP E Cavalry","0",""
