"Filename","BTIFile","NoAlphaTest","AlphaBits","Format"
"waterfalltest","D:\AI_upscaling\AoMEE\extracted\textures\waterfalltest.bti","False","4","BC3"
"waterfalltest2","D:\AI_upscaling\AoMEE\extracted\textures\waterfalltest2.bti","False","4","BC3"
"waterfalltest3","D:\AI_upscaling\AoMEE\extracted\textures\waterfalltest3.bti","False","4","BC3"
"waterfalltestspray","D:\AI_upscaling\AoMEE\extracted\textures\waterfalltestspray.bti","False","4","BC3"
"waterfalltestspray2","D:\AI_upscaling\AoMEE\extracted\textures\waterfalltestspray2.bti","False","4","BC3"
"watermark(small)","D:\AI_upscaling\AoMEE\extracted\textures\watermark(small).bti","False","4","BC3"
"watermark","D:\AI_upscaling\AoMEE\extracted\textures\watermark.bti","False","4","BC3"
"wave crest","D:\AI_upscaling\AoMEE\extracted\textures\wave crest.bti","False","4","BC3"
"wave crest2","D:\AI_upscaling\AoMEE\extracted\textures\wave crest2.bti","False","4","BC3"
"waypoint","D:\AI_upscaling\AoMEE\extracted\textures\waypoint.bti","True","1","BC3"
"weapon polyphemus club","D:\AI_upscaling\AoMEE\extracted\textures\weapon polyphemus club.bti","False","0","BC3"
"world a atlantis walls map","D:\AI_upscaling\AoMEE\extracted\textures\world a atlantis walls map.bti","False","0","BC3"
"world a atlantis","D:\AI_upscaling\AoMEE\extracted\textures\world a atlantis.bti","False","0","BC3"
"world a atlantisb","D:\AI_upscaling\AoMEE\extracted\textures\world a atlantisb.bti","False","0","BC3"
"world a atlantisc","D:\AI_upscaling\AoMEE\extracted\textures\world a atlantisc.bti","False","0","BC3"
"world a avalanche","D:\AI_upscaling\AoMEE\extracted\textures\world a avalanche.bti","False","0","BC3"
"world a barrels map","D:\AI_upscaling\AoMEE\extracted\textures\world a barrels map.bti","False","1","BC3"
"world a berries decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a berries decal map.bti","False","4","BC3"
"world a berries shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a berries shadow map.bti","False","4","BC3"
"world a berries","D:\AI_upscaling\AoMEE\extracted\textures\world a berries.bti","False","1","BC3"
"world a bolder wall ground","D:\AI_upscaling\AoMEE\extracted\textures\world a bolder wall ground.bti","False","4","BC3"
"world a bouy","D:\AI_upscaling\AoMEE\extracted\textures\world a bouy.bti","True","1","BC3"
"world a breastplate map","D:\AI_upscaling\AoMEE\extracted\textures\world a breastplate map.bti","False","1","BC3"
"world a bridge wood","D:\AI_upscaling\AoMEE\extracted\textures\world a bridge wood.bti","False","1","BC3"
"world a bush a shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a bush a shadow map.bti","False","4","BC3"
"world a bush d shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a bush d shadow map.bti","False","4","BC3"
"world a bush short map","D:\AI_upscaling\AoMEE\extracted\textures\world a bush short map.bti","False","1","BC3"
"world a bush","D:\AI_upscaling\AoMEE\extracted\textures\world a bush.bti","False","1","BC3"
"world a campfire decal","D:\AI_upscaling\AoMEE\extracted\textures\world a campfire decal.bti","False","4","BC3"
"world a campfire","D:\AI_upscaling\AoMEE\extracted\textures\world a campfire.bti","False","1","BC3"
"world a digsite","D:\AI_upscaling\AoMEE\extracted\textures\world a digsite.bti","False","0","BC3"
"world a excavation 00 shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a excavation 00 shadow map.bti","False","4","BC3"
"world a excavation 100 shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a excavation 100 shadow map.bti","False","4","BC3"
"world a excavation sword","D:\AI_upscaling\AoMEE\extracted\textures\world a excavation sword.bti","False","1","BC3"
"world a farm cabbage ground map","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map.bti","False","4","BC3"
"world a farm cabbage ground map1","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map1.bti","False","0","BC3"
"world a farm cabbage ground map1_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map1_gloss.bti","False","0","BC3"
"world a farm cabbage ground map1_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map1_nm.bti","False","0","BC3"
"world a farm cabbage ground map1_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map1_spec.bti","False","0","BC3"
"world a farm cabbage ground map2","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map2.bti","False","0","BC3"
"world a farm cabbage ground map2_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map2_gloss.bti","False","0","BC3"
"world a farm cabbage ground map2_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map2_nm.bti","False","0","BC3"
"world a farm cabbage ground map2_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map2_spec.bti","False","0","BC3"
"world a farm cabbage ground map3","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map3.bti","False","0","BC3"
"world a farm cabbage ground map3_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map3_gloss.bti","False","0","BC3"
"world a farm cabbage ground map3_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map3_nm.bti","False","0","BC3"
"world a farm cabbage ground map3_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map3_spec.bti","False","0","BC3"
"world a farm cabbage ground map4","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map4.bti","False","0","BC3"
"world a farm cabbage ground map4_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map4_gloss.bti","False","0","BC3"
"world a farm cabbage ground map4_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map4_nm.bti","False","0","BC3"
"world a farm cabbage ground map4_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map4_spec.bti","False","0","BC3"
"world a farm cabbage ground map_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map_gloss.bti","False","0","BC3"
"world a farm cabbage ground map_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map_nm.bti","False","0","BC3"
"world a farm cabbage ground map_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage ground map_spec.bti","False","0","BC3"
"world a farm cabbage selection map","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage selection map.bti","False","0","BC3"
"world a farm cabbage01","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage01.bti","False","4","BC3"
"world a farm cabbage01_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage01_gloss.bti","False","0","BC3"
"world a farm cabbage01_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage01_nm.bti","False","0","BC3"
"world a farm cabbage01_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage01_spec.bti","False","0","BC3"
"world a farm cabbage02","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage02.bti","False","4","BC3"
"world a farm cabbage02_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage02_gloss.bti","False","0","BC3"
"world a farm cabbage02_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage02_nm.bti","False","0","BC3"
"world a farm cabbage02_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage02_spec.bti","False","0","BC3"
"world a farm cabbage03","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage03.bti","False","4","BC3"
"world a farm cabbage03_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage03_gloss.bti","False","0","BC3"
"world a farm cabbage03_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage03_nm.bti","False","0","BC3"
"world a farm cabbage03_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage03_spec.bti","False","0","BC3"
"world a farm cabbage04","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage04.bti","False","4","BC3"
"world a farm cabbage04_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage04_gloss.bti","False","0","BC3"
"world a farm cabbage04_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage04_nm.bti","False","0","BC3"
"world a farm cabbage04_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm cabbage04_spec.bti","False","0","BC3"
"world a farm fertile plants","D:\AI_upscaling\AoMEE\extracted\textures\world a farm fertile plants.bti","False","4","BC3"
"world a farm fertile plants_gloss","D:\AI_upscaling\AoMEE\extracted\textures\world a farm fertile plants_gloss.bti","False","0","BC3"
"world a farm fertile plants_nm","D:\AI_upscaling\AoMEE\extracted\textures\world a farm fertile plants_nm.bti","False","0","BC3"
"world a farm fertile plants_spec","D:\AI_upscaling\AoMEE\extracted\textures\world a farm fertile plants_spec.bti","False","0","BC3"
"world a farm ground map","D:\AI_upscaling\AoMEE\extracted\textures\world a farm ground map.bti","False","4","BC3"
"world a farm plants map","D:\AI_upscaling\AoMEE\extracted\textures\world a farm plants map.bti","False","1","BC3"
"world a fence stone","D:\AI_upscaling\AoMEE\extracted\textures\world a fence stone.bti","False","0","BC3"
"world a fence wood","D:\AI_upscaling\AoMEE\extracted\textures\world a fence wood.bti","False","0","BC3"
"world a firewood large shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a firewood large shadow.bti","False","4","BC3"
"world a firewood medium shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a firewood medium shadow.bti","False","4","BC3"
"world a firewood small shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a firewood small shadow.bti","False","4","BC3"
"world a firewood","D:\AI_upscaling\AoMEE\extracted\textures\world a firewood.bti","False","0","BC3"
"world a flowers","D:\AI_upscaling\AoMEE\extracted\textures\world a flowers.bti","False","1","BC3"
"world a fountain","D:\AI_upscaling\AoMEE\extracted\textures\world a fountain.bti","True","1","BC3"
"world a gold bin","D:\AI_upscaling\AoMEE\extracted\textures\world a gold bin.bti","False","0","BC3"
"world a gold decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a gold decal map.bti","False","4","BC3"
"world a gold map","D:\AI_upscaling\AoMEE\extracted\textures\world a gold map.bti","True","1","BC3"
"world a gold map_emissive","D:\AI_upscaling\AoMEE\extracted\textures\world a gold map_emissive.bti","False","0","BC3"
"world a gold shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a gold shadow map.bti","False","4","BC3"
"world a grass decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a grass decal map.bti","False","4","BC3"
"world a grass map","D:\AI_upscaling\AoMEE\extracted\textures\world a grass map.bti","False","1","BC3"
"world a grass shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a grass shadow map.bti","False","4","BC3"
"world a grassbrown shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a grassbrown shadow.bti","False","4","BC3"
"world a grassbrown","D:\AI_upscaling\AoMEE\extracted\textures\world a grassbrown.bti","False","1","BC3"
"world a ground debris large","D:\AI_upscaling\AoMEE\extracted\textures\world a ground debris large.bti","False","4","BC3"
"world a ground debris medium","D:\AI_upscaling\AoMEE\extracted\textures\world a ground debris medium.bti","False","4","BC3"
"world a ground debris small","D:\AI_upscaling\AoMEE\extracted\textures\world a ground debris small.bti","False","4","BC3"
"world a iron fence","D:\AI_upscaling\AoMEE\extracted\textures\world a iron fence.bti","False","0","BC3"
"world a jade decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a jade decal map.bti","False","4","BC3"
"world a jade map","D:\AI_upscaling\AoMEE\extracted\textures\world a jade map.bti","True","1","BC3"
"world a jade map_emissive","D:\AI_upscaling\AoMEE\extracted\textures\world a jade map_emissive.bti","False","0","BC3"
"world a papyrus shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a papyrus shadow map.bti","False","4","BC3"
"world a papyrus","D:\AI_upscaling\AoMEE\extracted\textures\world a papyrus.bti","False","1","BC3"
"world a props 1","D:\AI_upscaling\AoMEE\extracted\textures\world a props 1.bti","False","0","BC3"
"world a raft","D:\AI_upscaling\AoMEE\extracted\textures\world a raft.bti","False","0","BC3"
"world a reeds decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a reeds decal map.bti","False","4","BC3"
"world a reeds map","D:\AI_upscaling\AoMEE\extracted\textures\world a reeds map.bti","False","1","BC3"
"world a reeds shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a reeds shadow map.bti","False","4","BC3"
"world a relic armor of achilles","D:\AI_upscaling\AoMEE\extracted\textures\world a relic armor of achilles.bti","True","1","BC3"
"world a relic arrows of the alfar","D:\AI_upscaling\AoMEE\extracted\textures\world a relic arrows of the alfar.bti","False","1","BC3"
"world a relic eye of horus","D:\AI_upscaling\AoMEE\extracted\textures\world a relic eye of horus.bti","True","1","BC3"
"world a relic fetters of fenrir","D:\AI_upscaling\AoMEE\extracted\textures\world a relic fetters of fenrir.bti","True","1","BC3"
"world a relic golden bridle of pegasus","D:\AI_upscaling\AoMEE\extracted\textures\world a relic golden bridle of pegasus.bti","True","1","BC3"
"world a relic head of orpheus","D:\AI_upscaling\AoMEE\extracted\textures\world a relic head of orpheus.bti","True","1","BC3"
"world a relic kithara of apollo","D:\AI_upscaling\AoMEE\extracted\textures\world a relic kithara of apollo.bti","False","1","BC3"
"world a relic monkey","D:\AI_upscaling\AoMEE\extracted\textures\world a relic monkey.bti","True","1","BC3"
"world a relic ring of the nibelung","D:\AI_upscaling\AoMEE\extracted\textures\world a relic ring of the nibelung.bti","True","1","BC3"
"world a relic ship of fingernails","D:\AI_upscaling\AoMEE\extracted\textures\world a relic ship of fingernails.bti","True","1","BC3"
"world a relic standard","D:\AI_upscaling\AoMEE\extracted\textures\world a relic standard.bti","True","1","BC3"
"world a relic the wedjat eye","D:\AI_upscaling\AoMEE\extracted\textures\world a relic the wedjat eye.bti","True","1","BC3"
"world a repeat map","D:\AI_upscaling\AoMEE\extracted\textures\world a repeat map.bti","False","1","BC3"
"world a riverrocks decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a riverrocks decal map.bti","False","4","BC3"
"world a riverrocks map","D:\AI_upscaling\AoMEE\extracted\textures\world a riverrocks map.bti","False","0","BC3"
"world a riverrocks shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a riverrocks shadow map.bti","False","4","BC3"
"world a road 4 intersection","D:\AI_upscaling\AoMEE\extracted\textures\world a road 4 intersection.bti","False","4","BC3"
"world a road corner","D:\AI_upscaling\AoMEE\extracted\textures\world a road corner.bti","False","4","BC3"
"world a road end","D:\AI_upscaling\AoMEE\extracted\textures\world a road end.bti","False","4","BC3"
"world a road straight","D:\AI_upscaling\AoMEE\extracted\textures\world a road straight.bti","False","4","BC3"
"world a road t section","D:\AI_upscaling\AoMEE\extracted\textures\world a road t section.bti","False","4","BC3"
"world a roasting pig","D:\AI_upscaling\AoMEE\extracted\textures\world a roasting pig.bti","False","1","BC3"
"world a rock sprite brown a","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite brown a.bti","False","4","BC3"
"world a rock sprite brown b","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite brown b.bti","False","4","BC3"
"world a rock sprite brown c","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite brown c.bti","False","4","BC3"
"world a rock sprite brown d","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite brown d.bti","False","4","BC3"
"world a rock sprite brown e","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite brown e.bti","False","4","BC3"
"world a rock sprite dirt a","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dirt a.bti","False","0","BC3"
"world a rock sprite dirt b","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dirt b.bti","False","0","BC3"
"world a rock sprite dirt c","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dirt c.bti","False","0","BC3"
"world a rock sprite dirt d","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dirt d.bti","False","0","BC3"
"world a rock sprite dirt e","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dirt e.bti","False","0","BC3"
"world a rock sprite dkgrey snow a","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dkgrey snow a.bti","False","4","BC3"
"world a rock sprite dkgrey snow b","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dkgrey snow b.bti","False","4","BC3"
"world a rock sprite dkgrey snow c","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dkgrey snow c.bti","False","4","BC3"
"world a rock sprite dkgrey snow d","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dkgrey snow d.bti","False","4","BC3"
"world a rock sprite dkgrey snow e","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite dkgrey snow e.bti","False","4","BC3"
"world a rock sprite grey a","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite grey a.bti","False","4","BC3"
"world a rock sprite grey b","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite grey b.bti","False","4","BC3"
"world a rock sprite grey c","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite grey c.bti","False","4","BC3"
"world a rock sprite grey d","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite grey d.bti","False","4","BC3"
"world a rock sprite grey e","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite grey e.bti","False","4","BC3"
"world a rock sprite overgrown a","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite overgrown a.bti","False","0","BC3"
"world a rock sprite overgrown b","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite overgrown b.bti","False","0","BC3"
"world a rock sprite overgrown c","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite overgrown c.bti","False","0","BC3"
"world a rock sprite overgrown d","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite overgrown d.bti","False","0","BC3"
"world a rock sprite overgrown e","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprite overgrown e.bti","False","0","BC3"
"world a rock sprites map","D:\AI_upscaling\AoMEE\extracted\textures\world a rock sprites map.bti","False","1","BC3"
"world a rocks decal map","D:\AI_upscaling\AoMEE\extracted\textures\world a rocks decal map.bti","False","4","BC3"
"world a rocks map","D:\AI_upscaling\AoMEE\extracted\textures\world a rocks map.bti","False","0","BC3"
"world a rocks map2","D:\AI_upscaling\AoMEE\extracted\textures\world a rocks map2.bti","False","0","BC3"
"world a rocks shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a rocks shadow map.bti","False","4","BC3"
"world a rocks underworld","D:\AI_upscaling\AoMEE\extracted\textures\world a rocks underworld.bti","False","0","BC3"
"world a rotting log shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a rotting log shadow.bti","False","4","BC3"
"world a rottinglog shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a rottinglog shadow.bti","False","4","BC3"
"world a rottinglog","D:\AI_upscaling\AoMEE\extracted\textures\world a rottinglog.bti","False","0","BC3"
"world a seaweed decal","D:\AI_upscaling\AoMEE\extracted\textures\world a seaweed decal.bti","False","4","BC3"
"world a seaweed shadow","D:\AI_upscaling\AoMEE\extracted\textures\world a seaweed shadow.bti","False","4","BC3"
"world a seaweed","D:\AI_upscaling\AoMEE\extracted\textures\world a seaweed.bti","False","1","BC3"
"world a sign","D:\AI_upscaling\AoMEE\extracted\textures\world a sign.bti","False","1","BC3"
"world a skeleton","D:\AI_upscaling\AoMEE\extracted\textures\world a skeleton.bti","False","0","BC3"
"world a stalagmite","D:\AI_upscaling\AoMEE\extracted\textures\world a stalagmite.bti","False","0","BC3"
"world a stick shadow map","D:\AI_upscaling\AoMEE\extracted\textures\world a stick shadow map.bti","False","4","BC3"
