RelativePath,Source,Destination,Width,Height,TgaImageType,BitsPerPixel,DecodedPixels,RGBA_SHA256,PNG_RGBA_SHA256,Status,Error
textures\infantry g militia head.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g militia head.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g militia head.png,64,32,2,32,2048,d9a45da460e9fcc2813a72d05531276573e88ae9205f98416bdb0210d293df2d,d9a45da460e9fcc2813a72d05531276573e88ae9205f98416bdb0210d293df2d,PASS,
textures\infantry g militia.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g militia.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g militia.png,64,64,2,32,4096,d7f826e83268bf4e7388a1404b2ecc5277153da695644570d43aca4c8763115f,d7f826e83268bf4e7388a1404b2ecc5277153da695644570d43aca4c8763115f,PASS,
textures\infantry g myrmidon corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g myrmidon corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g myrmidon corpse bodya.png,32,32,2,32,1024,a1f8905ebafe8beeacc82b9d51345b6aebf077e3c4157a9ee2eb27c115fa9118,a1f8905ebafe8beeacc82b9d51345b6aebf077e3c4157a9ee2eb27c115fa9118,PASS,
textures\infantry g myrmidon corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g myrmidon corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g myrmidon corpse skeletona.png,32,32,2,32,1024,14444e4a2198877b4bcf058ed6599701426a892e1ad6763def8951fc36d9a120,14444e4a2198877b4bcf058ed6599701426a892e1ad6763def8951fc36d9a120,PASS,
textures\infantry g myrmidon head iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g myrmidon head iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g myrmidon head iron.png,64,32,2,32,2048,768e76c1775295f911b157fa9b3fdd90cdd1b78a94b136665ae59e5228b9676a,768e76c1775295f911b157fa9b3fdd90cdd1b78a94b136665ae59e5228b9676a,PASS,
textures\infantry g myrmidon iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry g myrmidon iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry g myrmidon iron.png,64,64,2,32,4096,7ad94be5d1c88b10c1afb5ca09f89baffc41199b00545f55f6528fb2172e755b,7ad94be5d1c88b10c1afb5ca09f89baffc41199b00545f55f6528fb2172e755b,PASS,
textures\infantry n bondi bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi bronze.png,64,64,2,32,4096,652ef2a7ec495d103418576ada3ebd2c28b5eee5365743d432d3fd6fe36464c0,652ef2a7ec495d103418576ada3ebd2c28b5eee5365743d432d3fd6fe36464c0,PASS,
textures\infantry n bondi copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi copper.png,64,64,2,32,4096,cbd12e3e6faea85efb960d57f50336c79e5e6f1564edf1a24a7961f40132dd14,cbd12e3e6faea85efb960d57f50336c79e5e6f1564edf1a24a7961f40132dd14,PASS,
textures\infantry n bondi head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi head bronze.png,32,32,2,32,1024,ffce13ec3f193621bc386422b27d3baff90e4f46384b5224c44de3306df141e3,ffce13ec3f193621bc386422b27d3baff90e4f46384b5224c44de3306df141e3,PASS,
textures\infantry n bondi head copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi head copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi head copper.png,32,32,2,32,1024,c8b8bc042fa9fba2f20fcefd0f8dd581a49be03df35c3d34333cb7fab9452d0d,c8b8bc042fa9fba2f20fcefd0f8dd581a49be03df35c3d34333cb7fab9452d0d,PASS,
textures\infantry n bondi head iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi head iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi head iron.png,32,32,2,32,1024,2c58be5ead8eb00440386cf90ec3f827644aceda38211c12d51eea6ae7ae70d7,2c58be5ead8eb00440386cf90ec3f827644aceda38211c12d51eea6ae7ae70d7,PASS,
textures\infantry n bondi head standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi head standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi head standard.png,32,32,2,32,1024,eea81b25766d78aa6f7b9b2ce718309028a18354bde205c10860a6984dab078b,eea81b25766d78aa6f7b9b2ce718309028a18354bde205c10860a6984dab078b,PASS,
textures\infantry n bondi iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi iron.png,64,64,2,32,4096,c4cd2775283df7e3500aec1a660b6266ee45602943b3f960942a12b0bae27ead,c4cd2775283df7e3500aec1a660b6266ee45602943b3f960942a12b0bae27ead,PASS,
textures\infantry n bondi standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n bondi standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n bondi standard.png,64,64,2,32,4096,9a864f84eccf66268c91de5db5b9b4c76a64c9086127b015e7179426c7103cf1,9a864f84eccf66268c91de5db5b9b4c76a64c9086127b015e7179426c7103cf1,PASS,
textures\infantry n huskarl bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl bronze.png,64,64,2,32,4096,8648e164d51b09bda7c66da822e9d6fd2f919afef3d663c8e8bca514527842f4,8648e164d51b09bda7c66da822e9d6fd2f919afef3d663c8e8bca514527842f4,PASS,
textures\infantry n huskarl cape.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl cape.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl cape.png,32,32,2,32,1024,ae4bdb8de97e88ab17b4d33b0e713c75e231642139b3ab5d01fefde1934e204e,ae4bdb8de97e88ab17b4d33b0e713c75e231642139b3ab5d01fefde1934e204e,PASS,
textures\infantry n huskarl copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl copper.png,64,64,2,32,4096,16877d2b1d72b9f17c0cdb66293cd20fc84e35fc149eb9a640c5c69d4ccf4e65,16877d2b1d72b9f17c0cdb66293cd20fc84e35fc149eb9a640c5c69d4ccf4e65,PASS,
textures\infantry n huskarl corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl corpse bodya.png,32,32,2,32,1024,e2cbdf361beb3529c986e52bc4756b69d5a137af84de56a29040ad609f1a32de,e2cbdf361beb3529c986e52bc4756b69d5a137af84de56a29040ad609f1a32de,PASS,
textures\infantry n huskarl corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl corpse skeletona.png,32,32,2,32,1024,2520cff582cf844c3b118381447b0535bdf7b81edf1ae5a994437be43707f3d2,2520cff582cf844c3b118381447b0535bdf7b81edf1ae5a994437be43707f3d2,PASS,
textures\infantry n huskarl head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl head bronze.png,32,32,2,32,1024,268e6423a5b52aa525f7c09bb640a6b13737dcbb8689fe13dd2c2943fac79dd5,268e6423a5b52aa525f7c09bb640a6b13737dcbb8689fe13dd2c2943fac79dd5,PASS,
textures\infantry n huskarl head copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl head copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl head copper.png,32,32,2,32,1024,1bcdc0495517cf54fce3aed6fac1db6c275d669f73799456501693106e8aa8fd,1bcdc0495517cf54fce3aed6fac1db6c275d669f73799456501693106e8aa8fd,PASS,
textures\infantry n huskarl head iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl head iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl head iron.png,32,32,2,32,1024,f0c98a6a947e0bec7342d33d61f3f4eabd601ee254113305ff48d80a7ad26842,f0c98a6a947e0bec7342d33d61f3f4eabd601ee254113305ff48d80a7ad26842,PASS,
textures\infantry n huskarl head standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl head standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl head standard.png,32,32,2,32,1024,492ae0828b82660a0572a92bc541b73582920362373c3a98a6a163333d3a3d72,492ae0828b82660a0572a92bc541b73582920362373c3a98a6a163333d3a3d72,PASS,
textures\infantry n huskarl iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl iron.png,64,64,2,32,4096,fc2bf54fd96ecfc3240942713146b2d632650648b98eb8b09feb98f8fc1712be,fc2bf54fd96ecfc3240942713146b2d632650648b98eb8b09feb98f8fc1712be,PASS,
textures\infantry n huskarl standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n huskarl standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n huskarl standard.png,64,64,2,32,4096,f216f4bb42be6d1f831ded0ca9ae6ae44d2e83ba24acb673f3a0aa5b3651e947,f216f4bb42be6d1f831ded0ca9ae6ae44d2e83ba24acb673f3a0aa5b3651e947,PASS,
textures\infantry n ulfsark bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark bronze.png,64,64,2,32,4096,06506d5df26a5873293fc5ee06a3bdb86988255e6550faefb8d38a2126650216,06506d5df26a5873293fc5ee06a3bdb86988255e6550faefb8d38a2126650216,PASS,
textures\infantry n ulfsark cape bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark cape bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark cape bronze.png,32,32,2,32,1024,8dedd7ddc2ab435d5abd3cb2043cab9bc83f86b1f40344ca308d9d8e2c662a4a,8dedd7ddc2ab435d5abd3cb2043cab9bc83f86b1f40344ca308d9d8e2c662a4a,PASS,
textures\infantry n ulfsark cape copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark cape copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark cape copper.png,32,32,2,32,1024,e12323d9b6405ae7fff960ff8d120739e6b0e1c6ab34f5c3c807f0349511d5de,e12323d9b6405ae7fff960ff8d120739e6b0e1c6ab34f5c3c807f0349511d5de,PASS,
textures\infantry n ulfsark cape iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark cape iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark cape iron.png,32,32,2,32,1024,38d67976d713b49f5c09643db281438943e813735c2eda1a5abc4df14c803734,38d67976d713b49f5c09643db281438943e813735c2eda1a5abc4df14c803734,PASS,
textures\infantry n ulfsark cape standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark cape standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark cape standard.png,32,32,2,32,1024,0e61f6a102b12ee69a08d378aa4186f57bf4a1625d06adabf4484398fb9b1eb9,0e61f6a102b12ee69a08d378aa4186f57bf4a1625d06adabf4484398fb9b1eb9,PASS,
textures\infantry n ulfsark copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark copper.png,64,64,2,32,4096,8365e63cc06d4f888f98d5511f4104d97af19097b94d1b1bcac4a29cf652a820,8365e63cc06d4f888f98d5511f4104d97af19097b94d1b1bcac4a29cf652a820,PASS,
textures\infantry n ulfsark corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark corpse bodya.png,32,32,2,32,1024,d4ee108fe018c217e63d45c816660ce37af057eac26ef8b768eba6e3ab768ba6,d4ee108fe018c217e63d45c816660ce37af057eac26ef8b768eba6e3ab768ba6,PASS,
textures\infantry n ulfsark corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark corpse skeletona.png,32,32,2,32,1024,29d5be3ba50449e45b3586f0509a275e82f9e5316e88e101c203bbd0f9b1667d,29d5be3ba50449e45b3586f0509a275e82f9e5316e88e101c203bbd0f9b1667d,PASS,
textures\infantry n ulfsark head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark head bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark head bronze.png,64,32,2,32,2048,e664a33b14177c462cb51eca7e5ea82eb0430a0ad6b258c271ef6ee503622577,e664a33b14177c462cb51eca7e5ea82eb0430a0ad6b258c271ef6ee503622577,PASS,
textures\infantry n ulfsark head copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark head copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark head copper.png,64,32,2,32,2048,0e4be409899723a90ec77a69fa92d4e4af4e55b09ea2617e979b99ba231b0c3d,0e4be409899723a90ec77a69fa92d4e4af4e55b09ea2617e979b99ba231b0c3d,PASS,
textures\infantry n ulfsark head iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark head iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark head iron.png,64,32,2,32,2048,00e3010e632fd6231e334359f4aa008524f15a573332b346ca6b98e07f3ffe95,00e3010e632fd6231e334359f4aa008524f15a573332b346ca6b98e07f3ffe95,PASS,
textures\infantry n ulfsark head scout.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark head scout.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark head scout.png,64,32,2,32,2048,6a394a25c8404a900fa4def312e595693e9df01bc43d47beaa9c303bc51d3848,6a394a25c8404a900fa4def312e595693e9df01bc43d47beaa9c303bc51d3848,PASS,
textures\infantry n ulfsark head standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark head standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark head standard.png,64,32,2,32,2048,5ebb1fe973874f191daa123bc825453d21034c19940ebdefee1215982422071c,5ebb1fe973874f191daa123bc825453d21034c19940ebdefee1215982422071c,PASS,
textures\infantry n ulfsark iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark iron.png,64,64,2,32,4096,9ab354eff235ce382f49fa74fcc20feb8241d7cb9077a6b521eb2b97f2e4a841,9ab354eff235ce382f49fa74fcc20feb8241d7cb9077a6b521eb2b97f2e4a841,PASS,
textures\infantry n ulfsark map.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark map.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark map.png,64,64,2,32,4096,21ea2122259af951c0542199d2af853d211eaa37455e57a5426841f7c8e09e9b,21ea2122259af951c0542199d2af853d211eaa37455e57a5426841f7c8e09e9b,PASS,
textures\infantry n ulfsark scout.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark scout.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark scout.png,64,64,2,32,4096,626f98987407ba76dcfc41bfb18f5f829d7115e3cbcda59d07dbc77772b075a9,626f98987407ba76dcfc41bfb18f5f829d7115e3cbcda59d07dbc77772b075a9,PASS,
textures\infantry n ulfsark standard.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry n ulfsark standard.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry n ulfsark standard.png,64,64,2,32,4096,248e7fb5250005da12fcdc9e217f81df412d442025fbe4c846f2efb377bb5f47,248e7fb5250005da12fcdc9e217f81df412d442025fbe4c846f2efb377bb5f47,PASS,
textures\infantry x 2 sword fighter corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x 2 sword fighter corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x 2 sword fighter corpse bodya.png,32,32,2,32,1024,8ca0734ddae36d3f4ff5a763f9ab199606316ec187e91d83767af4826808fcda,8ca0734ddae36d3f4ff5a763f9ab199606316ec187e91d83767af4826808fcda,PASS,
textures\infantry x 2 sword fighter corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x 2 sword fighter corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x 2 sword fighter corpse skeletona.png,32,32,2,32,1024,0fd386f65871eec2df1bcdd430eef3a8118fa94f483f81451df2185d0106f0e1,0fd386f65871eec2df1bcdd430eef3a8118fa94f483f81451df2185d0106f0e1,PASS,
textures\infantry x 2 sword fighter hero.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x 2 sword fighter hero.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x 2 sword fighter hero.png,64,64,2,32,4096,51a6f7a5b4c16faebcf3c09ba616699a190b988c8604efd59fee7a6f44449465,51a6f7a5b4c16faebcf3c09ba616699a190b988c8604efd59fee7a6f44449465,PASS,
textures\infantry x 2 sword fighter iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x 2 sword fighter iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x 2 sword fighter iron.png,64,64,2,32,4096,9db65fbb2bdc43593199466d962ea1df9d2b67ad2b915db314590b0e380c1a60,9db65fbb2bdc43593199466d962ea1df9d2b67ad2b915db314590b0e380c1a60,PASS,
textures\infantry x maceman bronze.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman bronze.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman bronze.png,64,64,2,32,4096,65e56d9c6099dfb7f64ed202151f1bd30be30993aacc00650ab0c7dc839b82d3,65e56d9c6099dfb7f64ed202151f1bd30be30993aacc00650ab0c7dc839b82d3,PASS,
textures\infantry x maceman copper.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman copper.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman copper.png,64,64,2,32,4096,38fd6763991405f18c4b55a185374cb61383971b66d2a16a2c92672d9d82555e,38fd6763991405f18c4b55a185374cb61383971b66d2a16a2c92672d9d82555e,PASS,
textures\infantry x maceman corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman corpse bodya.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman corpse bodya.png,32,32,2,32,1024,7dfbff1e79a08bdecd09c0802f7534bc8be715015cb5284a852c8571a2d78f12,7dfbff1e79a08bdecd09c0802f7534bc8be715015cb5284a852c8571a2d78f12,PASS,
textures\infantry x maceman corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman corpse skeletona.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman corpse skeletona.png,32,32,2,32,1024,04d444591ffe361b70ecac26dc42237262b87c7efe319b95f8d0ee5915a7b137,04d444591ffe361b70ecac26dc42237262b87c7efe319b95f8d0ee5915a7b137,PASS,
textures\infantry x maceman hero.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman hero.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman hero.png,64,64,2,32,4096,29726c77660e9dd7ccc727f121f5ad60d9f56eed816894fb76aad7365165165c,29726c77660e9dd7ccc727f121f5ad60d9f56eed816894fb76aad7365165165c,PASS,
textures\infantry x maceman iron.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\infantry x maceman iron.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\infantry x maceman iron.png,64,64,2,32,4096,3f847f7383f58be8a03bfd4d76b67972d1a709b6b1afe341ce58176d47c0f35d,3f847f7383f58be8a03bfd4d76b67972d1a709b6b1afe341ce58176d47c0f35d,PASS,
