"FileName","Extension","Texture","ColorTransform","MultitextureMode"
"lp building e granary age1_2.mtrl",".mtrl","","",""
"lp building e granary age1_2.xml",".xml","building E Age1","4","0"
"lp building e granary age1_death_0.mtrl",".mtrl","","",""
"lp building e granary age1_death_0.xml",".xml","building E Age1","0","0"
"lp building e granary age1_death_1.mtrl",".mtrl","","",""
"lp building e granary age1_death_1.xml",".xml","building E Age2 accessories","0","0"
"lp building e granary age1_death_2.mtrl",".mtrl","","",""
"lp building e granary age1_death_2.xml",".xml","building E Age1","4","0"
"lp building e granary age2_0.mtrl",".mtrl","","",""
"lp building e granary age2_0.xml",".xml","Building E Age2","0","0"
"lp building e granary age2_1.mtrl",".mtrl","","",""
"lp building e granary age2_1.xml",".xml","Building E Age2","4","0"
"lp building e granary age2_2.mtrl",".mtrl","","",""
"lp building e granary age2_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e granary age2_3.mtrl",".mtrl","","",""
"lp building e granary age2_3.xml",".xml","building E Shrine","0","0"
"lp building e granary age2_death_0.mtrl",".mtrl","","",""
"lp building e granary age2_death_0.xml",".xml","Building E Age2","0","0"
"lp building e granary age2_death_1.mtrl",".mtrl","","",""
"lp building e granary age2_death_1.xml",".xml","Building E Age2","4","0"
"lp building e granary age2_death_2.mtrl",".mtrl","","",""
"lp building e granary age2_death_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e granary age3_0.mtrl",".mtrl","","",""
"lp building e granary age3_0.xml",".xml","Building E Age3","0","0"
"lp building e granary age3_1.mtrl",".mtrl","","",""
"lp building e granary age3_1.xml",".xml","Building E Age3","4","0"
"lp building e granary age3_2.mtrl",".mtrl","","",""
"lp building e granary age3_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e granary age3_death_0.mtrl",".mtrl","","",""
"lp building e granary age3_death_0.xml",".xml","Building E Age3","0","0"
"lp building e granary age3_death_1.mtrl",".mtrl","","",""
"lp building e granary age3_death_1.xml",".xml","Building E Age3","4","0"
"lp building e granary age3_death_2.mtrl",".mtrl","","",""
"lp building e granary age3_death_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e granary age4_0.mtrl",".mtrl","","",""
"lp building e granary age4_0.xml",".xml","Building E Age4","4","0"
"lp building e granary age4_1.mtrl",".mtrl","","",""
"lp building e granary age4_1.xml",".xml","building E Age2 accessories","0","0"
"lp building e granary age4_2.mtrl",".mtrl","","",""
"lp building e granary age4_2.xml",".xml","building E Age4roof","0","0"
"lp building e granary age4_death_0.mtrl",".mtrl","","",""
"lp building e granary age4_death_0.xml",".xml","Building E Age4","4","0"
"lp building e granary age4_death_1.mtrl",".mtrl","","",""
"lp building e granary age4_death_1.xml",".xml","building E Age2 accessories","0","0"
"lp building e granary age4_death_2.mtrl",".mtrl","","",""
"lp building e granary age4_death_2.xml",".xml","building E Age4roof","0","0"
"lp building e guard tower age3_0.mtrl",".mtrl","","",""
"lp building e guard tower age3_0.xml",".xml","Building E Age3","0","0"
"lp building e guard tower age3_1.mtrl",".mtrl","","",""
"lp building e guard tower age3_1.xml",".xml","Building E Age3","4","0"
"lp building e guard tower age3_2.mtrl",".mtrl","","",""
"lp building e guard tower age3_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e guard tower age3_death_0.mtrl",".mtrl","","",""
"lp building e guard tower age3_death_0.xml",".xml","Building E Age3","0","0"
"lp building e guard tower age3_death_1.mtrl",".mtrl","","",""
"lp building e guard tower age3_death_1.xml",".xml","Building E Age3","4","0"
"lp building e guard tower age3_death_2.mtrl",".mtrl","","",""
"lp building e guard tower age3_death_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e guard tower age4_0.mtrl",".mtrl","","",""
"lp building e guard tower age4_0.xml",".xml","Building E Age4","0","0"
"lp building e guard tower age4_1.mtrl",".mtrl","","",""
"lp building e guard tower age4_1.xml",".xml","Building E Age4","4","0"
"lp building e guard tower age4_2.mtrl",".mtrl","","",""
"lp building e guard tower age4_2.xml",".xml","building E Age4 Accessories","0","0"
"lp building e guard tower age4_death_0.mtrl",".mtrl","","",""
"lp building e guard tower age4_death_0.xml",".xml","Building E Age4","0","0"
"lp building e guard tower age4_death_1.mtrl",".mtrl","","",""
"lp building e guard tower age4_death_1.xml",".xml","Building E Age4","4","0"
"lp building e guard tower age4_death_2.mtrl",".mtrl","","",""
"lp building e guard tower age4_death_2.xml",".xml","building E Age4 Accessories","0","0"
"lp building e housea age1_0.mtrl",".mtrl","","",""
"lp building e housea age1_0.xml",".xml","building E Age1","0","0"
"lp building e housea age1_1.mtrl",".mtrl","","",""
"lp building e housea age1_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e housea age1_2.mtrl",".mtrl","","",""
"lp building e housea age1_2.xml",".xml","building E Age1","4","0"
"lp building e housea age1_death_0.mtrl",".mtrl","","",""
"lp building e housea age1_death_0.xml",".xml","building E Age1","0","0"
"lp building e housea age1_death_1.mtrl",".mtrl","","",""
"lp building e housea age1_death_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e housea age1_death_2.mtrl",".mtrl","","",""
"lp building e housea age1_death_2.xml",".xml","building E Age1","4","0"
"lp building e housea age2_0.mtrl",".mtrl","","",""
"lp building e housea age2_0.xml",".xml","Building E Age2","0","0"
"lp building e housea age2_1.mtrl",".mtrl","","",""
"lp building e housea age2_1.xml",".xml","Building E Age2","4","0"
"lp building e housea age2_2.mtrl",".mtrl","","",""
"lp building e housea age2_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e housea age2_death_0.mtrl",".mtrl","","",""
"lp building e housea age2_death_0.xml",".xml","Building E Age2","0","0"
"lp building e housea age2_death_1.mtrl",".mtrl","","",""
"lp building e housea age2_death_1.xml",".xml","Building E Age2","4","0"
"lp building e housea age2_death_2.mtrl",".mtrl","","",""
"lp building e housea age2_death_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e housea age3_0.mtrl",".mtrl","","",""
"lp building e housea age3_0.xml",".xml","Building E Age3","0","0"
"lp building e housea age3_1.mtrl",".mtrl","","",""
"lp building e housea age3_1.xml",".xml","Building E Age3","4","0"
"lp building e housea age3_2.mtrl",".mtrl","","",""
"lp building e housea age3_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e housea age3_death_0.mtrl",".mtrl","","",""
"lp building e housea age3_death_0.xml",".xml","Building E Age3","0","0"
"lp building e housea age3_death_1.mtrl",".mtrl","","",""
"lp building e housea age3_death_1.xml",".xml","Building E Age3","4","0"
"lp building e housea age3_death_2.mtrl",".mtrl","","",""
"lp building e housea age3_death_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e housea age4_0.mtrl",".mtrl","","",""
"lp building e housea age4_0.xml",".xml","Building E Age4","0","0"
"lp building e housea age4_1.mtrl",".mtrl","","",""
"lp building e housea age4_1.xml",".xml","Building E Age4","4","0"
"lp building e housea age4_2.mtrl",".mtrl","","",""
"lp building e housea age4_2.xml",".xml","building E Age4roof","0","0"
"lp building e housea age4_death_0.mtrl",".mtrl","","",""
"lp building e housea age4_death_0.xml",".xml","Building E Age4","0","0"
"lp building e housea age4_death_1.mtrl",".mtrl","","",""
"lp building e housea age4_death_1.xml",".xml","Building E Age4","4","0"
"lp building e housea age4_death_2.mtrl",".mtrl","","",""
"lp building e housea age4_death_2.xml",".xml","building E Age4roof","0","0"
"lp building e houseb age1_0.mtrl",".mtrl","","",""
"lp building e houseb age1_0.xml",".xml","building E Age1","0","0"
"lp building e houseb age1_1.mtrl",".mtrl","","",""
"lp building e houseb age1_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e houseb age1_2.mtrl",".mtrl","","",""
"lp building e houseb age1_2.xml",".xml","building E Age1","4","0"
"lp building e houseb age1_death_0.mtrl",".mtrl","","",""
"lp building e houseb age1_death_0.xml",".xml","building E Age1","0","0"
"lp building e houseb age1_death_1.mtrl",".mtrl","","",""
"lp building e houseb age1_death_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e houseb age1_death_2.mtrl",".mtrl","","",""
"lp building e houseb age1_death_2.xml",".xml","building E Age1","4","0"
"lp building e houseb age2_0.mtrl",".mtrl","","",""
"lp building e houseb age2_0.xml",".xml","Building E Age2","0","0"
"lp building e houseb age2_1.mtrl",".mtrl","","",""
"lp building e houseb age2_1.xml",".xml","Building E Age2","4","0"
"lp building e houseb age2_2.mtrl",".mtrl","","",""
"lp building e houseb age2_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e houseb age2_death_0.mtrl",".mtrl","","",""
"lp building e houseb age2_death_0.xml",".xml","Building E Age2","0","0"
"lp building e houseb age2_death_1.mtrl",".mtrl","","",""
"lp building e houseb age2_death_1.xml",".xml","Building E Age2","4","0"
"lp building e houseb age2_death_2.mtrl",".mtrl","","",""
"lp building e houseb age2_death_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e houseb age3_0.mtrl",".mtrl","","",""
"lp building e houseb age3_0.xml",".xml","Building E Age3","0","0"
"lp building e houseb age3_1.mtrl",".mtrl","","",""
"lp building e houseb age3_1.xml",".xml","Building E Age3","4","0"
"lp building e houseb age3_2.mtrl",".mtrl","","",""
"lp building e houseb age3_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e houseb age3_death_0.mtrl",".mtrl","","",""
"lp building e houseb age3_death_0.xml",".xml","Building E Age3","0","0"
"lp building e houseb age3_death_1.mtrl",".mtrl","","",""
"lp building e houseb age3_death_1.xml",".xml","Building E Age3","4","0"
"lp building e houseb age3_death_2.mtrl",".mtrl","","",""
"lp building e houseb age3_death_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e houseb age4_0.mtrl",".mtrl","","",""
"lp building e houseb age4_0.xml",".xml","Building E Age4","0","0"
"lp building e houseb age4_1.mtrl",".mtrl","","",""
"lp building e houseb age4_1.xml",".xml","Building E Age4","4","0"
"lp building e houseb age4_2.mtrl",".mtrl","","",""
"lp building e houseb age4_2.xml",".xml","building E Age4roof","0","0"
"lp building e houseb age4_death_0.mtrl",".mtrl","","",""
"lp building e houseb age4_death_0.xml",".xml","Building E Age4","0","0"
"lp building e houseb age4_death_1.mtrl",".mtrl","","",""
"lp building e houseb age4_death_1.xml",".xml","Building E Age4","4","0"
"lp building e houseb age4_death_2.mtrl",".mtrl","","",""
"lp building e houseb age4_death_2.xml",".xml","building E Age4roof","0","0"
"lp building e housec age1_0.mtrl",".mtrl","","",""
"lp building e housec age1_0.xml",".xml","building E Age1","0","0"
"lp building e housec age1_1.mtrl",".mtrl","","",""
"lp building e housec age1_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e housec age1_2.mtrl",".mtrl","","",""
"lp building e housec age1_2.xml",".xml","building E Age1","4","0"
"lp building e housec age1_death_0.mtrl",".mtrl","","",""
"lp building e housec age1_death_0.xml",".xml","building E Age1","0","0"
"lp building e housec age1_death_1.mtrl",".mtrl","","",""
"lp building e housec age1_death_1.xml",".xml","building E Age3 accessories","0","0"
"lp building e housec age1_death_2.mtrl",".mtrl","","",""
"lp building e housec age1_death_2.xml",".xml","building E Age1","4","0"
"lp building e housec age2_0.mtrl",".mtrl","","",""
"lp building e housec age2_0.xml",".xml","Building E Age2","0","0"
"lp building e housec age2_1.mtrl",".mtrl","","",""
"lp building e housec age2_1.xml",".xml","Building E Age2","4","0"
"lp building e housec age2_2.mtrl",".mtrl","","",""
"lp building e housec age2_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e housec age2_death_0.mtrl",".mtrl","","",""
"lp building e housec age2_death_0.xml",".xml","Building E Age2","0","0"
"lp building e housec age2_death_1.mtrl",".mtrl","","",""
"lp building e housec age2_death_1.xml",".xml","Building E Age2","4","0"
"lp building e housec age2_death_2.mtrl",".mtrl","","",""
"lp building e housec age2_death_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e housec age3_0.mtrl",".mtrl","","",""
"lp building e housec age3_0.xml",".xml","Building E Age3","0","0"
"lp building e housec age3_1.mtrl",".mtrl","","",""
"lp building e housec age3_1.xml",".xml","Building E Age3","4","0"
"lp building e housec age3_2.mtrl",".mtrl","","",""
"lp building e housec age3_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e housec age3_death_0.mtrl",".mtrl","","",""
"lp building e housec age3_death_0.xml",".xml","Building E Age3","0","0"
"lp building e housec age3_death_1.mtrl",".mtrl","","",""
"lp building e housec age3_death_1.xml",".xml","Building E Age3","4","0"
"lp building e housec age3_death_2.mtrl",".mtrl","","",""
"lp building e housec age3_death_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e housec age4_0.mtrl",".mtrl","","",""
"lp building e housec age4_0.xml",".xml","Building E Age4","0","0"
"lp building e housec age4_1.mtrl",".mtrl","","",""
"lp building e housec age4_1.xml",".xml","Building E Age4","4","0"
"lp building e housec age4_2.mtrl",".mtrl","","",""
"lp building e housec age4_2.xml",".xml","building E Age4roof","0","0"
"lp building e housec age4_death_0.mtrl",".mtrl","","",""
"lp building e housec age4_death_0.xml",".xml","Building E Age4","0","0"
"lp building e housec age4_death_1.mtrl",".mtrl","","",""
"lp building e housec age4_death_1.xml",".xml","Building E Age4","4","0"
"lp building e housec age4_death_2.mtrl",".mtrl","","",""
"lp building e housec age4_death_2.xml",".xml","building E Age4roof","0","0"
"lp building e lighthouse_death_0.mtrl",".mtrl","","",""
"lp building e lighthouse_death_0.xml",".xml","Building E Lighthouse","0","0"
"lp building e lighthouse_death_1.mtrl",".mtrl","","",""
"lp building e lighthouse_death_1.xml",".xml","Building E Lighthouse","4","0"
"lp building e lumbercamp age1_0.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_0.xml",".xml","building E Age1","0","0"
"lp building e lumbercamp age1_1.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_1.xml",".xml","building E Age1","4","0"
"lp building e lumbercamp age1_2.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e lumbercamp age1_death_0.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_death_0.xml",".xml","building E Age1","0","0"
"lp building e lumbercamp age1_death_1.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_death_1.xml",".xml","building E Age1","4","0"
"lp building e lumbercamp age1_death_2.mtrl",".mtrl","","",""
"lp building e lumbercamp age1_death_2.xml",".xml","building E Age2 accessories","0","0"
"lp building e lumbercamp age2_0.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_0.xml",".xml","Building E Age2","4","0"
"lp building e lumbercamp age2_1.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_1.xml",".xml","building E Age2 accessories","0","0"
"lp building e lumbercamp age2_2.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_2.xml",".xml","building E Age3 accessories","0","0"
"lp building e lumbercamp age2_death_0.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_death_0.xml",".xml","Building E Age2","4","0"
"lp building e lumbercamp age2_death_1.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_death_1.xml",".xml","building E Age2 accessories","0","0"
"lp building e lumbercamp age2_death_2.mtrl",".mtrl","","",""
"lp building e lumbercamp age2_death_2.xml",".xml","building E Age3 accessories","0","0"
